Name,Team,Conf,Class,Pos,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORTG,DRTG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,player_id
Draymond Green,Michigan St.,B10,SR,F,37,1229.0,5.7,12.8,0.449,1.4,3.6,0.388,4.3,9.1,0.473,0.504,3.4,4.7,0.723,2.1,8.5,10.6,3.8,1.5,1.0,3.0,3.4,16.2,107.3,83.2,26.1,0.542,0.284,0.367,8.2,28.5,19.8,24.2,2.7,3.4,19.7,28.2,3.5,3.6,7.1,0.23,6.0,5.0,11.0,greendr01
Drew Eubanks,Oregon St.,P12,JR,C,32,1003.0,5.1,8.2,0.624,0.0,0.0,0.0,5.1,8.2,0.624,0.624,2.9,4.2,0.701,1.8,5.0,6.8,1.1,0.5,1.7,1.8,3.5,13.2,117.0,101.6,21.6,0.646,0.0,0.51,7.3,18.7,13.1,7.3,0.9,6.4,17.2,19.1,2.6,1.4,4.0,0.16,2.2,1.5,3.7,eubandr01
Drew Peterson,USC,P12,SR,F,33,1182.0,5.0,11.2,0.442,1.5,4.1,0.358,3.5,7.2,0.489,0.507,2.5,3.3,0.752,0.9,5.4,6.2,4.3,1.1,0.7,2.7,1.9,13.9,104.6,98.7,17.5,0.542,0.361,0.294,3.0,15.6,9.8,23.9,1.7,2.2,19.6,22.7,1.9,1.9,3.9,0.13,3.4,1.4,4.8,peterdr01
Dru Smith,Missouri,SEC,SR,G,26,886.0,4.8,10.8,0.443,1.8,4.5,0.398,3.0,6.3,0.476,0.527,2.8,3.4,0.841,0.4,3.0,3.5,3.8,2.1,0.3,2.4,3.7,14.3,109.2,100.2,18.8,0.573,0.417,0.312,1.4,9.9,5.8,22.6,3.5,1.0,18.4,21.6,2.0,1.2,3.2,0.146,3.4,3.2,6.6,smithdr01
Duncan Robinson,Michigan,B10,SR,F,40,1033.0,2.9,6.7,0.44,1.9,4.8,0.381,1.1,1.8,0.597,0.579,1.4,1.6,0.891,0.5,2.0,2.4,1.1,0.7,0.4,0.6,3.8,9.2,121.6,98.2,15.8,0.616,0.733,0.241,2.2,9.5,5.7,7.4,1.6,1.7,9.3,15.8,2.5,1.9,4.4,0.167,2.5,3.1,5.6,robindu01
Duop Reath,LSU,SEC,SR,C,33,799.0,5.1,9.3,0.544,0.6,1.4,0.422,4.5,7.9,0.565,0.575,1.8,2.9,0.629,1.9,3.4,5.3,0.7,0.5,1.0,1.7,4.1,12.5,109.5,107.3,21.7,0.586,0.147,0.316,9.8,16.1,13.0,5.7,1.1,4.7,15.9,25.1,1.9,0.7,2.6,0.129,2.4,-0.5,1.9,reathdu01
Dwight Powell,Stanford,P12,SR,F,36,1167.0,4.9,10.5,0.462,0.3,1.1,0.256,4.6,9.4,0.485,0.475,4.0,5.9,0.687,1.9,4.9,6.9,3.1,1.3,0.8,2.9,3.9,14.0,101.3,98.5,19.7,0.527,0.103,0.557,7.3,17.3,12.5,20.4,2.4,2.8,19.6,26.8,1.8,2.0,3.8,0.131,2.3,2.5,4.8,poweldw01
Dylan Cardwell,Auburn,SEC,SR,C,38,773.0,2.2,3.2,0.7,0.0,0.1,0.5,2.2,3.1,0.703,0.704,0.6,1.8,0.324,2.5,2.6,5.1,1.6,0.8,1.4,0.6,5.0,5.0,133.7,97.4,20.3,0.627,0.017,0.567,14.1,14.0,14.0,12.7,2.4,7.4,11.7,13.5,2.1,1.6,3.6,0.189,4.5,5.6,10.2,cardwdy01
Dylan Harper,Rutgers,B10,FR,G,29,945.0,6.7,13.8,0.484,1.7,5.2,0.333,5.0,8.7,0.574,0.546,4.3,5.8,0.75,0.8,3.8,4.6,4.0,1.4,0.6,2.4,2.4,19.4,115.2,108.7,24.6,0.587,0.374,0.419,2.6,13.5,8.0,27.0,2.6,1.9,14.8,28.8,3.0,0.9,3.9,0.166,7.0,1.5,8.6,harpedy01
Dyson Daniels,Australia,Intl,FR,F,3,96.7,6.0,11.4,0.52,2.3,5.6,0.417,3.7,6.0,0.615,0.627,1.3,2.3,0.6,1.9,6.9,8.8,6.0,1.3,0.9,3.7,2.3,15.7,97.443,101.28,17.011,0.632,0.491,0.202,8.187,19.821,15.167,130.435,2.241,14.682,15.6,27.77,0.016,0.352,0.367,0.152,1.072,1.226,2.298,daniedy01
E.J. Liddell,Ohio St.,B10,JR,C,32,1063.0,6.3,12.9,0.49,1.4,3.8,0.374,4.9,9.1,0.54,0.546,5.3,6.9,0.765,2.2,5.7,7.9,2.4,0.6,2.5,2.5,3.0,19.4,116.2,98.8,30.5,0.598,0.297,0.534,8.9,19.1,14.5,16.1,1.0,8.2,15.1,30.5,4.6,1.6,6.3,0.236,7.9,2.5,10.4,liddeej01
Elijah Harkless,Oklahoma,B12,SR,F,26,753.0,3.7,8.7,0.423,1.2,3.8,0.323,2.5,4.9,0.5,0.493,1.4,2.2,0.638,0.8,3.3,4.1,1.7,1.3,0.2,2.2,2.8,10.0,92.5,96.4,22.8,0.513,0.397,0.256,3.6,14.3,9.6,12.1,2.8,0.6,21.3,21.9,2.5,1.7,4.3,0.173,0.4,1.9,2.2,harklej01
Emanuel Miller,TCU,B12,SR,F,34,1110.0,5.6,11.4,0.486,0.9,2.4,0.383,4.6,9.1,0.513,0.526,3.8,4.6,0.815,2.2,3.9,6.1,2.5,1.1,0.4,1.5,1.9,15.8,121.1,102.5,21.4,0.579,0.208,0.404,7.6,14.3,10.9,14.7,1.9,1.4,11.9,21.8,3.5,1.6,5.1,0.185,5.3,1.1,6.4,milleem01
Enrique Freeman,Akron,MAC,SR,C,33,1070.0,6.7,11.5,0.586,0.6,1.6,0.365,6.2,9.9,0.621,0.611,5.0,6.8,0.729,3.5,9.2,12.8,1.6,0.8,1.7,2.5,3.5,18.6,118.4,92.2,31.1,0.645,0.135,0.594,11.8,32.8,23.2,10.9,1.4,5.9,17.3,28.1,4.5,3.0,7.5,0.263,5.6,2.3,7.9,freemen01
Eric Gordon,Indiana,B10,FR,G,32,1110.0,5.8,13.3,0.433,2.2,6.5,0.337,3.6,6.8,0.525,0.515,7.2,8.7,0.834,0.7,2.5,3.2,2.4,1.3,0.6,3.6,2.5,20.9,110.7,98.5,24.6,0.601,0.489,0.652,2.6,8.0,5.5,15.2,2.3,2.0,20.7,29.7,4.2,1.8,6.0,0.217,5.8,0.9,6.6,gordoer01
Evan Mobley,USC,P12,FR,C,33,1120.0,6.0,10.3,0.578,0.4,1.2,0.3,5.6,9.1,0.615,0.595,4.1,5.8,0.694,2.7,5.9,8.7,2.4,0.8,2.8,2.2,2.1,16.4,119.4,90.4,29.1,0.624,0.117,0.566,9.7,18.8,14.5,14.1,1.4,8.7,16.6,23.4,4.3,2.6,6.9,0.248,7.3,5.3,12.6,mobleev01
Franz Wagner,Michigan,B10,SO,F,28,887.0,4.4,9.3,0.477,1.2,3.6,0.343,3.2,5.6,0.563,0.544,2.4,2.8,0.835,0.7,5.8,6.5,3.0,1.2,1.0,1.3,2.8,12.5,119.5,91.2,22.1,0.587,0.392,0.304,2.9,19.6,12.1,17.4,2.3,3.2,12.5,19.4,2.7,2.0,4.7,0.21,5.2,5.4,10.6,wagnefr01
Fred VanVleet,Wichita St.,MVC,SR,G,31,900.0,3.8,9.8,0.39,1.4,3.6,0.381,2.5,6.2,0.396,0.461,3.2,3.9,0.817,0.4,2.9,3.2,5.5,1.8,0.1,1.7,2.4,12.2,112.7,88.0,22.3,0.523,0.37,0.393,1.3,11.9,6.4,39.6,3.7,0.4,14.6,24.7,2.5,2.4,4.9,0.219,4.9,4.8,9.7,vanvlfr01
Gabe Vincent,UC Santa Barbara,BW,SR,G,30,874.0,4.5,10.0,0.45,1.8,4.7,0.373,2.7,5.3,0.519,0.538,2.2,2.7,0.805,0.1,1.8,1.9,3.2,1.1,0.2,1.2,4.0,12.4,116.7,104.8,17.9,0.574,0.476,0.273,0.4,7.1,3.7,20.9,2.2,0.7,11.9,20.8,2.5,1.2,3.7,0.159,2.2,0.6,2.8,vincega01
Garrett Temple,LSU,SEC,SR,G,35,1060.0,2.2,6.0,0.362,0.8,2.7,0.309,1.3,3.3,0.405,0.431,1.9,2.3,0.805,1.3,3.2,4.5,3.8,1.7,0.7,1.9,3.7,7.1,104.4,95.6,21.5,0.496,0.448,0.39,4.8,11.7,8.3,21.3,3.3,2.3,23.4,15.9,0.6,2.7,3.3,0.123,0.7,3.1,3.9,templga01
Gary Harris,Michigan St.,B10,SO,G,35,1131.0,5.6,13.0,0.429,2.3,6.6,0.352,3.3,6.4,0.507,0.518,3.3,4.1,0.81,1.1,2.9,4.0,2.7,1.8,0.4,1.7,2.6,16.7,114.4,98.3,22.5,0.561,0.505,0.312,4.0,10.2,7.3,16.8,3.4,1.6,12.7,25.3,3.3,2.0,5.3,0.188,6.4,2.9,9.3,harriga01
Gary Payton II,Oregon St.,P12,SR,G,31,1066.0,6.4,13.3,0.483,0.7,2.2,0.319,5.7,11.1,0.516,0.51,2.4,3.7,0.647,2.4,5.5,7.9,5.0,2.5,0.5,2.3,3.0,16.0,110.7,96.9,25.9,0.53,0.166,0.282,7.7,18.2,12.8,32.6,4.2,1.5,14.4,26.5,3.0,2.1,5.0,0.184,6.5,4.1,10.6,paytoga02
Gary Trent Jr.,Duke,ACC,FR,F,37,1249.0,4.8,11.5,0.415,2.6,6.5,0.402,2.2,5.0,0.43,0.528,2.3,2.6,0.876,0.8,3.4,4.2,1.4,1.2,0.1,1.0,2.0,14.5,122.3,101.7,16.7,0.567,0.564,0.227,2.9,10.3,6.8,6.8,2.0,0.4,9.9,17.3,3.3,1.8,5.1,0.163,3.9,1.9,5.8,trentga02
Georges Niang,Iowa St.,B12,SR,F,35,1162.0,8.1,14.8,0.546,1.6,4.1,0.392,6.5,10.7,0.605,0.6,2.7,3.4,0.807,1.3,4.9,6.2,3.3,0.9,0.6,2.6,3.8,20.5,116.9,103.7,25.9,0.625,0.276,0.23,4.8,15.6,10.6,19.2,1.5,1.8,15.8,28.0,4.2,1.4,5.6,0.192,6.7,1.3,7.9,niangge01
Giannis Antetokounmpo,Greece,Intl,FR,F,5,138.9,7.7,14.7,0.522,0.7,2.9,0.222,7.0,11.9,0.595,0.548,7.7,10.9,0.706,1.6,12.4,14.1,3.9,3.9,1.0,4.1,5.8,23.7,100.441,96.35,16.976,0.608,0.197,0.741,7.999,41.33,28.198,69.395,7.799,13.132,15.6,47.188,0.051,0.592,0.644,0.185,1.499,4.546,6.045,antetgi01
Goga Bitadze,Budućnost,Intl,FR,F,13,350.0,6.4,11.8,0.548,0.7,2.0,0.313,5.9,9.8,0.597,0.572,6.3,8.9,0.714,4.2,6.3,10.6,1.9,0.8,3.8,2.3,6.0,19.9,110.457,99.16,12.289,0.633,0.169,0.754,21.667,21.667,21.873,39.256,1.651,60.222,15.6,37.176,0.111,1.105,1.216,0.139,1.007,2.233,3.241,bitadgo01
Gradey Dick,Kansas,B12,FR,F,36,1177.0,4.8,10.9,0.442,2.3,5.7,0.403,2.5,5.2,0.484,0.547,2.1,2.5,0.854,1.1,4.0,5.1,1.7,1.4,0.2,1.2,2.6,14.1,115.3,97.5,18.4,0.581,0.523,0.226,4.0,13.5,8.9,9.4,2.5,0.8,11.4,19.2,2.8,2.1,4.9,0.165,4.3,2.3,6.5,dickgr01
Grant Williams,Tennessee,SEC,JR,F,36,1148.0,6.4,11.2,0.565,0.4,1.2,0.318,6.0,10.0,0.596,0.583,5.9,7.2,0.818,2.2,5.3,7.5,3.2,1.1,1.5,2.2,3.8,18.8,124.5,97.0,30.6,0.647,0.111,0.637,8.8,17.4,13.3,18.3,2.0,5.3,15.2,27.0,5.6,2.3,7.9,0.267,8.1,3.7,11.8,willigr01
Grayson Allen,Duke,ACC,SR,G,37,1316.0,4.9,11.7,0.418,2.8,7.5,0.37,2.1,4.2,0.503,0.536,2.9,3.4,0.85,0.5,2.8,3.3,4.6,1.7,0.1,2.1,2.4,15.5,121.1,101.1,18.8,0.58,0.637,0.293,1.8,8.0,5.1,21.2,2.8,0.2,16.7,20.3,4.0,2.0,5.9,0.179,4.6,2.7,7.3,allengr01
Guerschon Yabusele,Rouen,Intl,FR,F,34,1083.3,6.0,11.0,0.539,1.1,2.6,0.426,4.9,8.6,0.572,0.595,3.1,4.0,0.765,3.6,6.0,9.6,1.4,1.6,0.7,2.2,3.4,16.0,106.952,101.44,10.587,0.627,0.236,0.364,15.693,17.436,16.739,30.435,2.79,11.765,15.6,26.085,0.072,2.823,2.895,0.107,0.483,1.135,1.617,yabusgu01
Gui Santos,Brazil,Intl,FR,F,3,96.7,3.2,8.8,0.368,1.9,4.6,0.4,1.3,4.1,0.333,0.472,1.9,2.8,0.667,2.8,2.3,5.1,2.8,1.9,0.9,1.9,4.6,10.1,84.646,100.93,13.847,0.503,0.523,0.318,12.065,6.607,8.79,95.89,3.275,18.145,15.6,20.565,-0.049,0.382,0.332,0.137,0.255,0.529,0.784,santogu01
Harrison Barnes,North Carolina,ACC,SO,F,38,1111.0,6.0,13.7,0.44,1.3,3.6,0.358,4.7,10.1,0.469,0.487,3.7,5.1,0.723,1.9,3.3,5.2,1.1,1.1,0.3,1.9,2.4,17.1,108.2,94.6,21.2,0.528,0.263,0.374,6.9,11.0,9.4,7.2,2.0,1.1,14.0,26.0,3.1,1.9,5.0,0.181,4.3,1.7,6.0,barneha02
Harrison Ingram,North Carolina,ACC,JR,F,37,1213.0,4.4,10.2,0.43,1.8,4.6,0.385,2.6,5.7,0.467,0.516,1.6,2.6,0.612,2.6,6.2,8.8,2.2,1.4,0.4,1.4,2.3,12.2,113.9,96.4,18.3,0.53,0.446,0.259,8.7,20.1,14.5,11.7,2.4,1.3,12.4,19.0,2.5,2.4,4.9,0.162,4.3,3.2,7.5,ingraha01
Herbert Jones,Alabama,SEC,SR,F,33,900.0,3.9,8.8,0.446,0.6,1.7,0.351,3.3,7.0,0.47,0.481,2.8,3.9,0.715,2.5,4.1,6.6,3.3,1.7,1.1,2.8,4.2,11.2,103.3,89.8,20.6,0.529,0.197,0.45,9.4,15.2,12.3,21.7,3.4,4.0,22.9,24.3,1.7,2.2,3.9,0.172,3.0,4.7,7.7,joneshe01
Hunter Dickinson,Kansas,B12,SR,C,34,1025.0,7.1,13.5,0.526,0.5,1.7,0.276,6.6,11.8,0.562,0.543,2.7,3.6,0.748,2.8,7.2,10.0,2.1,1.0,1.3,2.2,3.0,17.4,111.4,93.8,25.8,0.571,0.126,0.267,10.7,25.1,18.3,14.4,1.9,4.7,14.8,28.3,2.6,2.4,5.0,0.197,5.2,3.7,8.9,dickihu01
Hunter Sallis,Wake Forest,ACC,SR,F,32,1150.0,6.6,14.4,0.457,1.3,4.8,0.277,5.2,9.6,0.547,0.503,3.7,4.6,0.804,0.5,4.6,5.1,2.8,1.2,0.5,2.4,2.6,18.2,105.5,101.1,18.8,0.549,0.335,0.32,1.8,14.4,8.3,18.1,2.0,1.9,14.9,26.8,1.9,1.9,3.8,0.134,2.9,1.8,4.7,sallihu01
Hunter Tyson,Clemson,ACC,SR,F,34,1181.0,5.1,10.6,0.479,2.4,6.0,0.405,2.6,4.5,0.578,0.595,2.7,3.3,0.838,1.3,8.2,9.5,1.5,0.9,0.1,1.0,2.0,15.3,124.0,95.9,22.2,0.631,0.571,0.309,4.7,26.1,16.2,8.3,1.6,0.4,9.1,19.2,3.8,2.3,6.0,0.205,5.8,1.8,7.7,tysonhu01
Immanuel Quickley,Kentucky,SEC,SO,F,30,986.0,4.6,11.0,0.417,2.1,4.8,0.428,2.5,6.2,0.409,0.511,4.8,5.2,0.923,0.5,3.7,4.2,1.9,0.9,0.1,1.6,2.8,16.1,117.9,98.5,20.4,0.595,0.438,0.471,2.1,11.9,7.4,11.7,1.6,0.5,12.8,22.2,3.4,1.4,4.8,0.192,4.9,1.5,6.3,quickim01
Isaac Jones,Washington St.,P12,SR,C,35,1113.0,5.7,9.9,0.575,0.0,0.4,0.071,5.7,9.5,0.596,0.577,3.9,5.5,0.715,2.3,5.3,7.6,1.5,0.5,1.0,1.9,2.6,15.3,117.7,99.3,23.7,0.614,0.04,0.558,8.5,19.0,13.9,9.8,1.0,3.3,15.3,23.6,3.4,2.0,5.4,0.194,4.5,2.1,6.7,jonesis01
Isaac Okoro,Auburn,SEC,FR,F,28,880.0,4.5,8.7,0.512,0.7,2.5,0.286,3.8,6.2,0.603,0.553,3.2,4.8,0.672,1.9,2.5,4.4,2.0,0.9,0.9,2.0,3.5,12.9,112.8,100.2,19.1,0.585,0.288,0.549,6.4,8.8,7.6,13.1,1.7,3.1,17.6,20.0,2.3,1.1,3.4,0.156,3.3,2.0,5.3,okorois01
Isaiah Collier,USC,P12,FR,G,27,804.0,5.7,11.6,0.49,1.0,3.0,0.338,4.7,8.7,0.543,0.533,3.9,5.8,0.673,0.6,2.3,2.9,4.3,1.5,0.2,3.3,3.2,16.3,102.9,107.1,19.3,0.567,0.255,0.497,2.5,8.7,5.6,31.1,2.9,0.8,21.1,30.2,1.4,0.8,2.2,0.11,3.0,0.5,3.5,colliis01
Isaiah Crawford,Louisiana Tech,CUSA,SR,F,29,952.0,5.6,11.8,0.475,1.3,3.1,0.429,4.2,8.6,0.492,0.532,3.9,5.3,0.723,1.9,4.3,6.2,2.4,2.1,1.7,2.5,3.0,16.3,108.7,92.8,24.3,0.573,0.264,0.455,6.3,14.1,10.6,16.2,3.5,5.7,19.1,25.5,2.7,2.8,5.5,0.207,4.4,4.0,8.4,crawfis01
Isaiah Hartenstein,Žalgiris,Intl,FR,F,5,17.8,5.0,12.6,0.4,0.0,5.0,0.0,5.0,7.6,0.667,0.397,2.6,2.6,1.0,0.0,10.0,10.0,2.6,0.0,0.0,5.0,5.0,12.6,67.222,107.5,31.236,0.458,0.397,0.206,0.0,260.092,156.055,65.0,0.0,0.0,15.6,292.509,-0.208,0.045,-0.164,-0.368,-0.203,19.307,19.105,harteis01
Isaiah Jackson,Kentucky,SEC,FR,C,25,516.0,3.0,5.5,0.54,0.0,0.1,0.0,3.0,5.4,0.548,0.54,2.5,3.6,0.7,2.1,4.5,6.6,0.7,0.8,2.6,1.5,5.8,8.4,108.0,89.6,25.3,0.587,0.015,0.657,11.3,23.4,17.3,7.5,2.1,12.8,19.8,21.3,1.2,1.2,2.4,0.187,1.9,5.5,7.4,jacksis01
Isaiah Joe,Arkansas,SEC,SO,F,26,937.0,5.1,13.8,0.367,3.6,10.6,0.342,1.5,3.3,0.447,0.497,3.1,3.5,0.89,0.5,3.6,4.1,1.7,1.4,0.3,1.7,2.0,16.9,104.6,98.1,17.5,0.544,0.764,0.253,1.7,11.5,6.6,10.0,2.2,0.8,11.7,22.9,1.8,1.4,3.2,0.136,3.7,0.7,4.3,joeis01
Isaiah Livers,Michigan,B10,SR,F,23,727.0,4.4,9.7,0.457,2.2,5.0,0.431,2.3,4.7,0.486,0.57,2.0,2.3,0.87,1.1,4.9,6.0,2.0,0.6,0.7,1.1,2.0,13.1,121.9,96.0,20.5,0.605,0.52,0.242,4.5,16.6,11.1,11.6,1.1,2.3,11.3,18.9,2.3,1.3,3.6,0.196,6.1,3.0,9.1,liveris01
Isaiah Stevens,Colorado St.,MWC,SR,G,34,1182.0,5.8,12.4,0.468,1.7,4.1,0.421,4.1,8.3,0.491,0.538,2.6,3.1,0.841,0.5,2.7,3.2,6.8,1.2,0.2,2.4,1.7,16.0,114.9,104.2,21.2,0.575,0.34,0.253,1.7,8.9,5.6,38.8,2.1,0.5,15.6,26.0,3.8,1.8,5.5,0.177,5.4,1.2,6.6,steveis01
Isaiah Stewart,Washington,P12,FR,C,32,1034.0,6.0,10.5,0.57,0.2,0.6,0.25,5.8,9.9,0.59,0.577,4.8,6.2,0.774,2.8,6.0,8.8,0.8,0.5,2.1,2.2,3.2,17.0,115.7,92.6,26.9,0.629,0.059,0.591,10.6,19.4,15.5,6.3,0.9,7.0,16.1,24.2,3.7,2.0,5.7,0.222,4.5,2.1,6.6,stewais01
JD Davison,Alabama,SEC,FR,G,33,852.0,3.0,6.5,0.463,0.8,2.5,0.301,2.2,4.0,0.565,0.521,1.8,2.5,0.728,1.1,3.7,4.8,4.3,1.0,0.4,2.9,1.9,8.5,102.6,104.2,16.0,0.558,0.388,0.379,4.5,15.1,9.8,29.4,2.1,1.4,29.2,20.7,1.2,0.8,2.1,0.097,3.0,1.2,4.2,davisjd01
Ja Morant,Murray St.,OVC,SO,G,31,1135.0,8.1,16.4,0.492,1.8,4.9,0.368,6.3,11.5,0.545,0.547,6.8,8.4,0.815,1.2,4.5,5.7,9.9,1.8,0.8,5.2,1.6,24.5,115.6,97.0,31.6,0.608,0.296,0.51,4.1,12.6,8.6,51.4,2.4,2.2,22.0,36.0,5.8,2.4,8.2,0.273,8.3,1.7,10.0,moranja01
Ja'Kobe Walter,Baylor,B12,FR,F,34,1099.0,4.1,11.0,0.377,2.2,6.3,0.346,2.0,4.7,0.419,0.476,4.3,5.4,0.792,1.3,3.1,4.5,1.4,1.1,0.2,1.3,2.6,14.5,115.5,106.4,17.1,0.543,0.574,0.489,5.5,12.3,8.7,8.2,2.0,0.8,11.2,22.1,3.0,1.2,4.2,0.149,4.0,0.4,4.4,walteja01
Jabari Smith Jr.,Auburn,SEC,FR,F,34,978.0,7.5,17.5,0.429,3.2,7.7,0.42,4.3,9.8,0.435,0.521,5.4,6.7,0.799,1.3,9.0,10.3,2.8,1.5,1.4,2.6,2.9,23.6,116.5,90.7,25.1,0.57,0.44,0.384,3.5,23.5,13.6,14.0,2.1,3.8,11.1,27.6,3.2,2.3,5.6,0.227,7.4,3.8,11.1,smithja05
Jabari Walker,Colorado,P12,SO,C,33,928.0,4.8,10.5,0.461,1.1,3.2,0.346,3.8,7.4,0.51,0.513,3.8,4.9,0.784,2.1,7.3,9.4,1.2,0.7,0.7,2.3,3.6,14.6,106.7,92.7,23.0,0.57,0.3,0.467,8.9,29.3,19.5,10.0,1.5,2.6,17.8,27.0,2.3,2.0,4.3,0.185,3.3,1.4,4.7,walkeja01
Jackson Rowe,Cal St. Fullerton,BW,SR,F,19,588.0,5.0,10.7,0.468,1.7,4.3,0.407,3.3,6.4,0.508,0.549,4.1,6.0,0.675,1.6,5.8,7.4,1.8,1.0,1.2,2.6,3.6,15.6,103.8,97.6,22.9,0.583,0.406,0.562,5.9,22.3,13.8,14.8,2.0,4.2,18.4,26.6,1.4,1.0,2.5,0.159,3.1,1.0,4.1,roweja01
Jacob Toppin,Kentucky,SEC,JR,F,33,1040.0,4.8,10.3,0.463,0.5,1.8,0.305,4.2,8.5,0.496,0.49,2.3,3.4,0.664,1.9,4.9,6.8,2.2,0.5,0.5,1.5,2.9,12.4,111.0,102.5,17.5,0.518,0.173,0.331,6.9,18.3,12.5,13.5,0.9,1.7,13.6,20.8,2.3,1.3,3.6,0.139,2.6,1.3,3.9,toppija01
Jaden Hardy,GLI,Other ,FR,G,12,386.0,6.7,19.1,0.351,2.0,7.3,0.269,4.8,11.8,0.402,0.402,2.8,3.2,0.882,0.6,4.6,5.1,3.5,1.4,0.4,3.9,2.7,19.8,85.0,111.0,9.2,0.482,0.38,0.166,1.8,14.1,8.0,15.6,2.0,1.0,16.0,30.0,-1.1,0.4,-0.7,-0.092,0.0,0.0,0.0,hardyja02
Jaden Ivey,Purdue,B10,SO,F,36,1132.0,5.6,12.2,0.461,1.8,5.0,0.358,3.9,7.2,0.533,0.534,4.3,5.8,0.744,0.7,4.2,4.9,3.1,0.9,0.6,2.6,2.2,17.3,111.6,101.5,22.5,0.58,0.406,0.47,2.7,15.0,9.3,19.2,1.7,2.0,17.9,27.7,3.7,1.4,5.1,0.181,5.5,1.0,6.5,iveyja01
Jaden McDaniels,Washington,P12,FR,F,31,962.0,4.4,10.8,0.405,1.4,4.1,0.339,3.0,6.7,0.445,0.469,2.8,3.7,0.763,1.1,4.7,5.8,2.1,0.8,1.3,3.2,4.3,13.0,91.9,94.5,14.6,0.515,0.378,0.339,4.4,15.7,10.6,14.4,1.4,4.4,23.4,25.2,0.6,1.7,2.3,0.096,-0.3,1.7,1.5,mcdanja02
Jae'Sean Tate,Ohio St.,B10,SR,F,34,1006.0,5.0,9.0,0.557,0.3,1.0,0.314,4.7,8.0,0.588,0.575,1.9,3.2,0.591,1.3,4.9,6.2,2.9,1.1,0.6,2.2,4.3,12.3,108.6,96.6,19.8,0.582,0.114,0.358,5.4,18.9,12.5,18.7,2.1,2.2,19.3,22.7,2.0,1.9,4.0,0.158,2.6,3.4,6.0,tateja01
Jahmir Young,Maryland,B10,SR,G,32,1131.0,6.2,15.4,0.404,1.8,5.4,0.324,4.5,10.0,0.447,0.46,6.2,6.9,0.9,1.0,3.8,4.9,4.2,1.3,0.3,2.7,1.4,20.4,110.9,99.7,23.5,0.546,0.351,0.446,3.2,12.9,7.9,30.0,2.3,0.9,15.0,30.7,3.4,1.9,5.3,0.188,7.0,2.7,9.7,youngja05
Jahmyl Telfort,Butler,BE,SR,F,33,1162.0,5.4,11.5,0.471,1.3,3.6,0.361,4.1,7.9,0.521,0.528,3.9,5.0,0.771,1.0,3.6,4.7,3.4,1.0,0.3,2.2,2.2,16.0,111.9,111.2,18.5,0.576,0.313,0.437,3.6,11.2,7.7,20.2,1.7,0.9,15.4,24.1,2.7,0.9,3.5,0.121,3.7,0.6,4.2,telfoja01
Jaime Jaquez Jr.,UCLA,P12,SR,F,37,1230.0,7.1,14.7,0.481,0.9,2.8,0.317,6.2,11.9,0.519,0.511,2.8,3.6,0.77,2.6,5.6,8.2,2.4,1.5,0.6,1.8,2.2,17.8,113.1,88.0,25.7,0.543,0.192,0.249,9.0,20.2,14.6,14.6,2.8,2.2,11.9,27.2,3.8,3.3,7.1,0.23,6.1,3.5,9.5,jaqueja01
Jake LaRavia,Wake Forest,ACC,JR,F,33,1127.0,5.0,9.0,0.557,0.8,2.2,0.384,4.2,6.8,0.613,0.604,3.7,4.8,0.777,2.1,4.5,6.6,3.7,1.7,0.9,2.7,3.3,14.6,118.6,95.2,22.9,0.647,0.246,0.527,7.5,14.1,11.1,20.0,2.7,2.9,20.2,21.6,3.7,2.1,5.8,0.206,4.5,3.5,7.9,laravja01
Jakob Poeltl,Utah,P12,SO,C,35,1071.0,6.3,9.9,0.64,0.0,0.0,0.0,6.3,9.9,0.64,0.64,4.6,6.6,0.697,2.8,6.2,9.1,1.9,0.6,1.5,2.0,3.0,17.3,124.0,98.0,31.1,0.662,0.0,0.666,11.9,22.0,17.4,13.9,1.2,4.8,14.9,26.0,4.9,1.9,6.8,0.25,7.2,2.5,9.7,poeltja01
Jalen Brunson,Villanova,BE,JR,G,40,1272.0,6.8,12.9,0.521,2.1,5.3,0.408,4.6,7.7,0.599,0.604,3.2,4.0,0.802,0.3,2.8,3.0,4.6,0.9,0.0,1.8,2.5,18.9,128.5,103.2,26.1,0.635,0.407,0.313,1.2,9.7,5.6,26.6,1.7,0.1,12.3,26.1,6.0,1.7,7.7,0.241,7.8,1.7,9.5,brunsja01
Jalen Duren,Memphis,Amer,FR,C,29,733.0,4.9,8.1,0.597,0.0,0.0,0.0,4.9,8.1,0.6,0.597,2.2,3.6,0.625,3.0,5.2,8.1,1.3,0.8,2.1,2.2,4.3,12.0,109.5,91.1,25.3,0.608,0.004,0.441,14.0,21.5,18.0,10.5,1.8,9.9,21.6,23.0,1.8,1.7,3.5,0.19,3.5,3.1,6.6,durenja01
