player,pos,exp,num,hgt,team,conf,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,year,id,fgm,ftm,fta,ft_pct,two_m,two_a,two_pct,three_m,three_a,three_pct,dunk_m,dunk_a,dunk_pct,rim_m,rim_a,rim_pct,mid_m,mid_a,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,rec,pick,fga,fg_pct
KJ Simpson,Scoring PG,Fr,2.0,6-2,Colorado,P12,32,51.2,21.2812,7.4375,0.375,2.1562,2.5312,2.7188,2.15619988439254,1.26092206,0.8125,0.125,24.2,91.6,41.9,48.51,2022,75622,77,67,87,0.77,60,137,0.438,17,67,0.254,3.0,4.0,0.75,45.0,96.0,0.4688,15.0,41.0,0.3659,0.986599,2.33573,98.8625,98.7589,95.521,125.73,-1.63,0.887366,-0.742637,2.1,11.4,25.5,24.5,0.6,2.2,42.6,2.7,82.6,,204,0.377450980392157
KJ Simpson,Scoring PG,So,2.0,6-2,Colorado,P12,29,65.9,31.7931,15.8621,0.7586,3.5172,4.2759,3.8276,2.51719998421916,1.52057843,1.4828,0.1724,28.3,101.3,44.2,49.87,2023,75622,158,107,131,0.817,121,265,0.457,37,134,0.276,7.0,10.0,0.7,83.0,164.0,0.5061,38.0,101.0,0.3762,3.28578,3.87714,117.014,97.2166,94.0866,173.878,2.27825,1.79333,4.07159,2.7,12.7,25.8,16.1,0.6,2.7,32.8,2.3,82.6,,399,0.395989974937343
KJ Simpson,Scoring PG,Jr,2.0,6-2,Colorado,P12,37,86.8,35.0811,19.6757,0.7568,5.0811,5.8378,4.8919,2.21620008328589,2.2073368,1.6216,0.0541,26.4,122.6,55.2,60.63,2024,75622,243,163,186,0.876,164,330,0.497,79,182,0.434,11.0,14.0,0.7857,112.0,203.0,0.5517,52.0,127.0,0.4094,6.00627,4.0791,138.417,101.245,96.7279,254.709,6.54275,2.64158,9.18433,2.8,16.4,27.1,13.9,0.2,2.7,36.3,2.8,82.6,,512,0.474609375
Jericho Sims,C,Fr,20.0,6-9,Texas,B12,34,44.5,18.4706,5.0294,1.1471,2.7647,3.9118,0.2059,0.764699992482988,0.26925592,0.3235,0.5294,14.7,104.7,60.7,57.27,2018,51301,71,29,68,0.426,71,116,0.612,0,1,0.0,33.0,38.0,0.8684,54.0,74.0,0.7297,17.0,41.0,0.4146,0.89827,2.24595,102.329,99.7318,93.4681,113.175,-0.446919,2.22165,1.77473,7.1,17.4,2.2,16.8,3.1,1.0,58.1,3.8,89.6,58.0,117,0.606837606837607
Jericho Sims,C,So,20.0,6-9,Texas,B12,35,34.9,14.9143,4.1714,1.2857,2.3143,3.6,0.1714,1.0,0.1714,0.2286,0.5429,16.8,100.2,56.9,58.05,2019,51301,58,30,50,0.6,58,102,0.569,0,0,0.0,31.0,34.0,0.9118,52.0,70.0,0.7429,6.0,32.0,0.1875,0.752866,1.89026,102.162,98.912,92.5419,96.8338,-1.46736,2.11791,0.650553,10.1,18.1,2.3,24.0,4.1,0.9,49.0,4.8,89.6,58.0,102,0.568627450980392
Jericho Sims,C,Jr,20.0,6-9,Texas,B12,24,52.3,27.0417,9.7083,2.9583,5.2917,8.25,0.7917,1.5,0.5278,0.4167,1.2083,18.1,118.0,65.8,65.35,2020,51301,102,29,49,0.592,102,155,0.658,0,0,0.0,52.0,55.0,0.9455,67.0,83.0,0.8072,35.0,72.0,0.4861,3.2786,3.6951,120.281,92.1291,87.9622,136.144,2.85768,2.79974,5.65742,13.0,23.3,6.7,18.5,4.6,0.9,31.6,4.1,89.6,58.0,155,0.658064516129032
Jericho Sims,C,Sr,20.0,6-10,Texas,B12,26,58.3,24.5385,9.2308,2.1538,5.0769,7.2308,0.6538,1.61539991525204,0.4047295,0.7308,1.0769,18.3,112.1,68.6,65.04,2021,51301,94,52,100,0.52,94,136,0.691,0,1,0.0,59.0,62.0,0.9516,86.0,108.0,0.7963,8.0,28.0,0.2857,2.60282,3.28419,116.265,92.7025,88.1293,144.124,2.96455,2.90328,5.86784,10.3,22.0,5.4,20.7,4.6,1.7,73.0,4.1,89.6,58.0,137,0.686131386861314
Javon Small,Scoring PG,Fr,1.0,6-2,East Carolina,Amer,16,12.1,9.1875,2.0,0.0625,0.5625,0.625,1.0625,0.562499999669118,1.88888889,0.0625,0.0,17.4,83.0,32.9,38.72,2022,74489,10,7,7,1.0,5,15,0.333,5,23,0.217,0.0,0.0,,4.0,11.0,0.3636,1.0,4.0,0.25,-0.0636296,0.599637,83.3864,110.123,108.442,18.7045,-2.42737,-2.19356,-4.62093,0.8,7.0,22.7,20.4,0.0,0.4,18.4,1.9,,,38,0.263157894736842
Javon Small,Pure PG,So,12.0,6-2,East Carolina,Amer,18,47.3,34.7222,15.7778,0.8889,3.9444,4.8333,5.5556,3.3888999423754,1.63935203,1.2222,0.2222,25.8,107.3,48.3,55.77,2023,74489,83,82,96,0.854,47,101,0.465,36,108,0.333,4.0,6.0,0.6667,29.0,60.0,0.4833,18.0,41.0,0.439,3.22444,3.05176,113.992,103.844,103.902,108.702,3.18075,0.573694,3.75444,2.8,13.0,35.6,22.0,0.7,2.1,45.9,2.2,,,209,0.397129186602871
Javon Small,Combo G,Jr,12.0,6-3,Oklahoma St.,B12,31,79.1,33.0323,15.129,0.3871,4.3548,4.7419,4.0968,3.1290000618422,1.30930007,1.0,0.2581,25.3,106.7,53.1,58.87,2024,74489,149,110,127,0.866,88,175,0.503,61,163,0.374,3.0,4.0,0.75,52.0,104.0,0.5,36.0,71.0,0.507,3.41761,3.26141,118.754,106.255,101.779,176.095,3.76614,0.599653,4.36579,1.4,15.6,26.6,22.0,0.8,1.8,37.6,2.1,,,338,0.440828402366864
Javon Small,Scoring PG,Sr,7.0,6-2,West Virginia,B12,32,88.9,36.1219,18.5938,0.4688,3.625,4.0938,5.625,2.71880006307809,2.06892742,1.5312,0.3438,28.7,113.0,51.3,57.56,2025,74489,183,146,166,0.88,100,203,0.493,83,235,0.353,15.0,16.0,0.9375,69.0,111.0,0.6216,31.0,92.0,0.337,5.37236,4.75453,133.31,99.2729,93.2543,197.124,6.50746,3.15254,9.66,1.5,11.6,35.1,16.1,1.1,2.6,37.9,1.7,,,438,0.417808219178082
Marcus Smart,Scoring PG,Fr,33.0,6-4,Oklahoma St.,B12,33,82.2,33.5152,15.3636,1.5152,4.303,5.8182,4.2121,3.36359998357848,1.25225949,3.0,0.6667,28.1,102.2,45.5,53.24,2013,24959,151,167,215,0.777,113,243,0.465,38,131,0.29,13.0,15.0,0.8667,67.0,112.0,0.5982,47.0,132.0,0.3561,3.43154,5.1168,115.31,85.2491,81.0731,272.437,4.31411,5.71881,10.0329,5.4,14.2,26.8,21.1,2.2,5.3,57.5,3.3,98.2,6.0,374,0.403743315508021
Marcus Smart,Scoring PG,So,33.0,6-4,Oklahoma St.,B12,31,72.9,32.7097,17.9677,1.4194,4.4839,5.9032,4.7742,2.64520003708887,1.80485405,2.871,0.5806,29.9,110.4,48.6,55.18,2014,24959,163,182,250,0.728,114,222,0.514,49,164,0.299,16.0,18.0,0.8889,78.0,110.0,0.7091,36.0,113.0,0.3186,4.50623,4.69701,128.811,91.3572,87.4668,246.092,5.92469,5.00823,10.9329,5.1,14.9,30.1,15.4,1.9,5.0,64.8,3.6,98.2,6.0,386,0.422279792746114
Dru Smith,Scoring PG,Fr,12.0,6-3,Evansville,MVC,27,48.6,22.5,5.3214,0.25,2.3929,2.6429,2.8929,1.17859995899813,2.4545224,0.8214,0.4286,15.0,105.5,51.7,55.46,2017,47581,52,25,31,0.806,36,69,0.522,16,47,0.34,0.0,0.0,,24.0,36.0,0.6667,12.0,33.0,0.3636,0.954711,2.25416,100.139,101.933,100.639,113.979,-0.912344,2.02866,1.11632,1.2,12.1,25.6,21.4,1.8,2.2,26.7,5.4,5.8,,116,0.448275862068966
Dru Smith,Pure PG,So,12.0,6-3,Evansville,MVC,21,53.0,30.2273,13.7273,0.4545,3.0455,3.5,4.5909,3.18179993526203,1.44286256,2.0455,0.4545,24.5,115.2,66.4,71.1,2018,47581,98,74,86,0.86,71,113,0.628,27,55,0.491,0.0,0.0,,50.0,71.0,0.7042,21.0,42.0,0.5,3.60972,3.8389,121.986,93.8224,93.4408,136.834,3.89454,5.21602,9.11056,1.6,11.7,37.6,26.0,2.1,4.0,51.2,3.6,5.8,,168,0.583333333333333
Dru Smith,Scoring PG,Jr,12.0,6-3,Missouri,SEC,31,81.3,32.7742,12.6774,1.2903,2.9355,4.2258,3.9032,2.77420001942338,1.40696416,2.0645,0.3871,23.5,105.2,45.4,54.35,2020,47581,122,124,138,0.899,97,211,0.46,25,85,0.294,0.0,0.0,,56.0,102.0,0.549,41.0,109.0,0.3761,3.16043,4.04139,113.355,94.5483,91.5184,204.015,2.40246,3.23321,5.63566,4.6,10.7,27.1,21.5,1.5,3.8,46.6,3.7,5.8,,296,0.412162162162162
Dru Smith,Scoring PG,Sr,12.0,6-3,Missouri,SEC,26,84.4,34.0769,14.2692,0.4231,3.0385,3.4615,3.8077,2.38459997194117,1.59678774,2.0769,0.3462,21.6,109.2,52.7,57.29,2021,47581,125,74,88,0.841,78,164,0.476,47,118,0.398,0.0,0.0,,55.0,87.0,0.6322,23.0,78.0,0.2949,3.88235,3.86981,118.404,100.238,94.2146,174.215,3.44628,3.17472,6.621,1.4,9.9,22.6,18.4,1.0,3.5,31.2,3.7,5.8,,282,0.443262411347518
Jalen Smith,PF/C,Fr,25.0,6-10,Maryland,B10,33,64.8,26.697,11.697,2.7273,4.0909,6.8182,0.8788,1.24240008964281,0.70734058,0.4242,1.2121,22.5,113.6,52.4,55.05,2019,65495,145,77,117,0.658,126,224,0.563,19,71,0.268,39.0,42.0,0.9286,99.0,148.0,0.6689,27.0,76.0,0.3553,3.39077,3.44901,124.061,97.7873,92.2274,169.033,3.93324,1.88873,5.82198,12.5,16.4,7.1,12.4,5.1,1.0,39.7,3.0,97.0,10.0,295,0.491525423728814
Jalen Smith,PF/C,So,25.0,6-10,Maryland,B10,31,78.1,31.2258,15.4516,3.1935,7.3226,10.5161,0.8065,1.70969994500977,0.4717202,0.7097,2.3548,22.6,120.1,59.0,62.65,2020,65495,168,111,148,0.75,136,225,0.604,32,87,0.368,49.0,52.0,0.9423,114.0,158.0,0.7215,22.0,67.0,0.3284,4.98301,4.77206,131.329,87.8759,83.2995,242.621,7.03826,3.75474,10.793,11.5,25.4,6.1,14.3,8.3,1.3,47.4,3.0,97.0,10.0,312,0.538461538461538
Jalen Smith,Combo G,Fr,2.0,6-4,SMU,Amer,29,24.2,11.069,1.9655,0.3103,0.5517,0.8621,0.4483,0.206899999129109,2.16674723,0.1724,0.0345,8.7,117.8,58.3,57.66,2022,74621,21,1,3,0.333,7,12,0.583,14,36,0.389,3.0,6.0,0.5,5.0,9.0,0.5556,2.0,3.0,0.6667,0.607387,0.965924,101.28,103.984,102.141,42.963,0.260043,0.363178,0.623221,3.3,4.9,7.2,12.5,0.3,0.9,6.3,1.2,53.8,,48,0.4375
Jalen Smith,Scoring PG,So,2.0,6-4,SMU,Amer,32,65.3,26.5312,4.625,0.2812,1.2812,1.5625,2.4375,1.31249999798077,1.85714286,0.5312,0.3438,11.4,97.5,47.5,51.96,2023,74621,47,32,43,0.744,25,49,0.51,22,73,0.301,4.0,4.0,1.0,19.0,34.0,0.5588,6.0,15.0,0.4,0.100793,1.94352,88.3424,111.095,107.79,118.367,-2.51457,-0.253368,-2.76794,1.2,5.6,16.2,24.6,1.4,1.1,35.2,2.5,53.8,,122,0.385245901639344
Jalen Smith,Combo G,Jr,2.0,6-2,SMU,Amer,32,53.0,21.2727,5.9394,0.5758,1.5152,2.0909,1.697,1.12119995060378,1.51355697,0.7879,0.2121,14.3,113.3,56.0,57.8,2024,74621,63,25,36,0.694,22,43,0.512,41,106,0.387,5.0,6.0,0.8333,18.0,36.0,0.5,4.0,7.0,0.5714,1.193,2.06943,104.795,104.859,102.443,103.728,0.884476,1.08299,1.96747,3.0,7.4,13.5,20.9,1.1,2.2,24.2,2.1,53.8,,149,0.422818791946309
Tolu Smith,C,Fr,0.0,6-10,Western Kentucky,CUSA,34,24.9,10.0882,3.2941,0.8824,1.7353,2.6176,0.2353,1.02939997837079,0.22857976,0.0882,0.3235,20.2,93.3,58.3,58.78,2019,66056,42,28,49,0.571,42,72,0.583,0,0,0.0,7.0,7.0,1.0,31.0,47.0,0.6596,8.0,20.0,0.4,0.272105,1.0038,95.3457,100.159,100.362,63.6966,-4.18847,-0.247321,-4.43579,10.4,18.8,4.7,29.3,3.7,0.5,68.1,6.1,,,72,0.583333333333333
Tolu Smith,C,So,35.0,6-10,Mississippi St.,SEC,30,68.9,30.7667,12.5667,3.3333,5.1,8.4333,1.1667,2.26670003930928,0.51471301,0.5667,0.7,22.0,107.4,56.9,58.05,2021,66056,144,89,151,0.589,144,253,0.569,0,0,0.0,16.0,16.0,1.0,124.0,172.0,0.7209,20.0,81.0,0.2469,3.16103,3.36347,115.358,98.6074,95.2258,171.949,2.48199,0.561786,3.04377,13.0,18.1,8.0,19.7,2.6,1.1,59.7,3.4,,,253,0.569169960474308
Tolu Smith,C,Jr,35.0,6-11,Mississippi St.,SEC,21,43.3,28.3333,14.1905,2.4286,4.0476,6.4762,1.0476,1.9048000014546,0.549979,0.9524,0.381,24.6,112.0,57.6,60.08,2022,66056,110,78,120,0.65,110,191,0.576,0,0,0.0,16.0,20.0,0.8,94.0,138.0,0.6812,16.0,53.0,0.3019,4.00217,3.15913,126.589,98.8784,94.8832,108.869,4.41283,1.23854,5.65137,10.5,17.2,8.4,16.3,1.7,2.0,62.8,3.8,,,191,0.575916230366492
Tolu Smith,C,Sr,1.0,6-11,Mississippi St.,SEC,34,68.1,27.6471,15.7353,3.6471,4.8529,8.5,1.7059,2.41179996353812,0.70731405,0.6471,0.6765,30.3,108.7,57.2,58.44,2023,66056,194,147,250,0.588,194,339,0.572,0,0,0.0,21.0,21.0,1.0,186.0,280.0,0.6643,8.0,59.0,0.1356,3.7709,3.79829,127.115,92.3409,89.056,181.996,5.96817,1.82784,7.796,14.7,20.4,16.0,17.6,3.2,1.4,73.7,3.0,,,339,0.572271386430678
Tolu Smith,C,Sr,1.0,6-11,Mississippi St.,SEC,23,46.2,28.2174,14.9565,3.2609,4.8261,8.087,1.2609,2.56520005539319,0.49154061,0.6522,0.3913,27.6,106.3,56.5,57.71,2024,66056,126,92,158,0.582,126,223,0.565,0,0,0.0,20.0,20.0,1.0,117.0,191.0,0.6126,9.0,32.0,0.2813,3.30565,3.72691,122.521,100.927,92.3067,119.059,2.83478,0.47524,3.31002,13.2,19.3,9.7,19.1,1.6,1.3,70.9,3.6,,,223,0.565022421524664
Nick Smith Jr.,Combo G,Fr,3.0,6-5,Arkansas,SEC,17,30.4,25.8235,12.5294,0.2353,1.4118,1.6471,1.7059,1.58820002110773,1.07410904,0.8235,0.1176,26.3,95.6,43.6,47.18,2023,77081,76,37,50,0.74,52,131,0.397,24,71,0.338,4.0,4.0,1.0,17.0,34.0,0.5,35.0,97.0,0.3608,2.2054,2.91102,111.842,102.216,96.7441,64.3529,0.79875,-0.969926,-0.171175,1.1,6.3,13.4,13.3,0.5,1.8,24.8,2.4,99.6,27.0,202,0.376237623762376
Jeremy Sochan,Stretch 4,Fr,1.0,6-9,Baylor,B12,30,55.0,25.1333,9.2333,1.9667,4.4,6.3667,1.7667,1.5666999560478,1.12765689,1.2667,0.7,20.0,108.8,53.1,54.58,2022,75610,100,53,90,0.589,76,130,0.585,24,81,0.296,15.0,20.0,0.75,51.0,68.0,0.75,25.0,62.0,0.4032,2.54083,3.64837,114.774,89.039,85.2162,170.933,3.30899,3.77162,7.08061,8.9,20.6,12.3,18.1,3.2,2.9,42.7,3.7,77.6,9.0,211,0.4739336492891
Thomas Sorber,PF/C,Fr,35.0,6-10,Georgetown,BE,24,55.3,31.35,14.5,2.6667,5.7917,8.4583,2.4167,2.25000010241239,1.07408884,1.4583,2.0417,24.2,111.8,54.4,58.02,2025,128030,133,76,105,0.724,127,213,0.596,6,37,0.162,21.0,22.0,0.9545,103.0,150.0,0.6867,24.0,63.0,0.381,3.31777,4.07218,120.278,95.5895,94.3457,175.737,3.29379,4.01086,7.30465,9.5,21.9,15.6,17.4,7.6,2.7,42.0,2.8,91.4,,250,0.532
Cam Spencer,Combo G,Fr,12.0,6-4,Loyola MD,Pat,22,49.5,27.9565,10.0435,0.6087,2.8261,3.4348,3.1304,0.826100008014257,3.78937171,0.3478,0.0435,15.4,128.5,61.1,63.7,2020,71803,76,28,33,0.848,36,66,0.545,40,91,0.44,1.0,1.0,1.0,22.0,33.0,0.6667,14.0,33.0,0.4242,2.76117,1.25783,113.783,110.537,114.385,91.2143,2.84922,-1.81385,1.03537,2.3,11.2,21.8,10.6,0.2,0.6,21.0,2.5,,,157,0.484076433121019
Cam Spencer,Combo G,So,12.0,6-4,Loyola MD,Pat,5,18.0,25.6,10.2,0.4,4.0,4.4,3.0,2.20000005426667,1.36363633,1.0,0.2,22.6,103.3,51.3,55.22,2021,71803,17,10,13,0.769,10,25,0.4,7,15,0.467,0.0,0.0,,6.0,12.0,0.5,4.0,13.0,0.3077,1.93256,2.76159,107.011,97.9661,96.168,25.5384,0.912605,1.01235,1.92495,1.8,18.4,22.7,22.0,0.9,2.3,32.5,4.1,,,40,0.425
Cam Spencer,Combo G,Jr,12.0,6-4,Loyola MD,Pat,29,92.1,36.9667,18.8667,0.5333,4.2667,4.8,3.1667,1.29999999835791,2.43592308,2.2667,0.2333,24.3,115.8,53.6,57.44,2022,71803,202,91,106,0.858,144,269,0.535,58,162,0.358,0.0,0.0,,67.0,106.0,0.6321,77.0,163.0,0.4724,4.06675,3.3139,117.198,97.8379,101.485,209.849,4.46401,1.19404,5.65806,1.8,14.4,19.4,8.7,0.8,3.6,24.6,1.6,,,431,0.468677494199536
Cam Spencer,Combo G,Sr,10.0,6-4,Rutgers,B10,34,78.2,31.5,13.1765,0.7353,3.0882,3.8235,3.0882,1.35289998857031,2.2826521,2.0588,0.1176,19.7,119.4,55.0,59.2,2023,71803,150,76,85,0.894,78,172,0.453,72,166,0.434,0.0,0.0,,40.0,56.0,0.7143,38.0,116.0,0.3276,3.86552,4.58938,122.855,91.5263,86.9348,211.289,4.72427,4.62332,9.34758,2.6,11.3,19.9,13.1,0.5,4.0,25.1,2.4,,,338,0.443786982248521
Cam Spencer,Combo G,Sr,12.0,6-4,Connecticut,BE,40,82.0,32.8,14.325,1.05,3.8,4.85,3.625,1.0,3.625,1.475,0.25,18.5,137.1,60.6,63.99,2024,71803,196,82,90,0.911,97,180,0.539,99,225,0.44,0.0,0.0,,37.0,60.0,0.6167,60.0,120.0,0.5,5.81407,4.48947,139.66,96.6098,91.1316,237.648,7.16121,4.01713,11.1783,4.0,12.5,18.9,10.0,0.8,2.7,22.2,2.6,,,405,0.483950617283951
Pat Spencer,Scoring PG,Sr,12.0,6-3,Northwestern,B10,31,72.6,29.2903,10.3871,0.6774,3.4516,4.129,3.9355,2.25810008846324,1.74283683,0.7742,0.2258,23.8,96.4,45.7,50.55,2020,70705,122,66,81,0.815,110,229,0.48,12,51,0.235,5.0,5.0,1.0,67.0,111.0,0.6036,43.0,118.0,0.3644,2.22688,2.77942,107.428,104.813,99.7741,159.375,0.783663,0.453017,1.23668,2.7,12.9,29.2,19.4,0.9,1.6,28.9,2.8,,,280,0.435714285714286
Isaiah Stevens,Scoring PG,Fr,4.0,6-0,Colorado St.,MWC,31,80.6,32.625,13.25,0.4062,2.6875,3.0938,4.5,2.21880006552856,2.02812325,0.8125,0.0625,21.8,111.3,53.6,58.0,2020,71128,143,84,103,0.816,99,192,0.516,44,116,0.379,0.0,1.0,0.0,45.0,79.0,0.5696,54.0,113.0,0.4779,3.36754,2.64812,115.459,105.78,103.657,166.762,3.05296,-0.725909,2.32705,1.4,9.6,27.1,18.1,0.2,1.5,33.4,1.7,19.6,,308,0.464285714285714
Isaiah Stevens,Scoring PG,So,4.0,6-0,Colorado St.,MWC,27,87.9,35.2069,15.4138,0.4828,3.7586,4.2414,5.4483,3.00000006607566,1.81609996,1.1724,0.069,24.8,108.4,53.8,58.16,2021,71128,144,75,87,0.862,96,197,0.487,48,115,0.417,0.0,0.0,,43.0,69.0,0.6232,53.0,128.0,0.4141,3.93512,3.74428,117.52,97.6669,96.5559,174.071,3.1355,0.429169,3.56467,1.6,11.9,31.9,20.8,0.3,1.7,27.9,2.1,19.6,,312,0.461538461538462
Isaiah Stevens,Scoring PG,Jr,4.0,6-0,Colorado St.,MWC,30,86.9,34.7419,14.7097,0.3548,2.8387,3.1935,4.7419,1.67740000685477,2.82693453,1.2258,0.129,23.6,115.1,51.9,56.67,2022,71128,158,82,91,0.901,116,236,0.492,42,109,0.385,0.0,0.0,,45.0,78.0,0.5769,71.0,158.0,0.4494,4.69097,3.31956,124.307,102.247,99.8636,173.971,3.52423,0.574214,4.09844,1.4,10.0,27.4,12.5,0.4,2.1,26.4,2.2,19.6,,345,0.457971014492754
Isaiah Stevens,Pure PG,Sr,4.0,6-0,Colorado St.,MWC,25,71.8,36.8462,17.8846,0.6538,2.7308,3.3846,6.7308,2.19230003307276,3.0702002,0.7692,0.2692,28.0,111.9,51.5,55.49,2023,71128,162,73,85,0.859,118,236,0.5,44,121,0.364,0.0,1.0,0.0,44.0,67.0,0.6567,74.0,169.0,0.4379,5.32437,2.98324,129.097,110.245,105.773,138.467,5.81644,-1.43044,4.386,2.4,8.7,38.1,13.2,0.9,1.2,23.8,1.8,19.6,,357,0.453781512605042
Isaiah Stevens,Pure PG,Sr,4.0,6-0,Colorado St.,MWC,34,87.5,34.75,16.0,0.4722,2.7222,3.1944,6.8056,2.36109990077836,2.88238545,1.1944,0.1667,26.0,114.9,53.8,57.51,2024,71128,198,90,107,0.841,139,283,0.491,59,140,0.421,0.0,0.0,,43.0,77.0,0.5584,96.0,206.0,0.466,4.71279,3.85797,127.373,104.197,98.8173,189.955,5.38982,1.23452,6.62435,1.7,8.9,38.8,15.6,0.5,2.1,25.3,1.7,19.6,,423,0.468085106382979
Isaiah Stewart,C,Fr,33.0,6-9,Washington,P12,32,80.2,32.3125,16.9688,2.75,6.0312,8.7812,0.8438,2.2188000309759,0.38029565,0.5312,2.0938,24.2,115.7,57.7,62.92,2020,71545,192,154,199,0.774,187,317,0.59,5,20,0.25,26.0,30.0,0.8667,134.0,193.0,0.6943,53.0,124.0,0.4274,4.79502,4.19981,128.44,92.5887,89.5917,220.772,4.53948,2.10484,6.64432,10.6,19.4,6.3,16.1,7.0,0.9,59.1,3.2,99.6,16.0,337,0.56973293768546
Julian Strawther,Wing F,Fr,0.0,6-7,Gonzaga,WCC,25,14.5,7.44,3.4,0.4,0.8,1.2,0.04,0.4400000044,0.09090909,0.16,0.04,19.1,111.6,59.5,61.66,2021,73562,30,16,23,0.696,21,30,0.7,9,28,0.321,3.0,3.0,1.0,19.0,24.0,0.7917,2.0,6.0,0.3333,0.733694,0.845754,113.675,97.6941,94.4959,33.052,1.5153,-0.628886,0.886416,7.0,11.8,0.8,16.6,0.5,1.2,39.7,4.5,87.2,29.0,58,0.517241379310345
Julian Strawther,Wing F,So,0.0,6-7,Gonzaga,WCC,32,66.9,26.75,11.8438,1.2812,4.0312,5.3125,0.9688,0.812499993710002,1.19236924,0.5312,0.1875,17.6,123.3,59.6,61.41,2022,73562,135,55,77,0.714,81,124,0.653,54,148,0.365,6.0,8.0,0.75,55.0,82.0,0.6707,26.0,42.0,0.619,3.50414,3.42172,123.149,93.1083,90.5348,162.998,4.58048,1.32134,5.90183,5.8,14.3,5.5,9.3,0.6,1.1,28.3,3.0,87.2,29.0,272,0.496323529411765
Julian Strawther,Wing F,Jr,0.0,6-7,Gonzaga,WCC,36,78.5,31.1892,15.2973,0.7568,5.4865,6.2432,1.3243,1.5134999152392,0.87499179,0.8378,0.4324,20.6,117.4,56.6,60.21,2023,73562,187,103,130,0.792,108,205,0.527,79,195,0.405,7.0,7.0,1.0,59.0,95.0,0.6211,48.0,109.0,0.4404,3.83758,3.43007,122.461,103.494,97.7408,218.039,4.51768,0.476643,4.99432,3.0,19.6,6.7,12.9,1.5,1.4,32.5,2.6,87.2,29.0,400,0.4675
Max Strus,Wing G,Jr,31.0,6-6,DePaul,BE,31,88.7,35.6129,16.8065,1.5484,4.0968,5.6452,2.7419,2.64520005638669,1.03655676,1.2903,0.5161,23.4,105.9,50.5,54.62,2018,45565,171,98,122,0.803,90,176,0.511,81,243,0.333,16.0,21.0,0.7619,56.0,88.0,0.6364,34.0,88.0,0.3864,3.24034,4.00015,114.126,103.727,97.2983,211.143,3.15334,1.95213,5.10546,4.7,13.3,15.3,17.8,1.8,2.0,29.1,3.3,,,419,0.408114558472554
Max Strus,Wing G,Sr,31.0,6-6,DePaul,BE,35,90.3,37.4286,20.1429,1.1143,4.8,5.9143,2.2,1.99999996363636,1.10000002,0.9429,0.4857,23.4,115.8,53.3,57.49,2019,45565,232,128,152,0.842,119,230,0.517,113,311,0.363,13.0,15.0,0.8667,74.0,110.0,0.6727,45.0,120.0,0.375,4.67544,3.06177,123.714,107.885,105.716,233.658,4.91356,-1.02694,3.88662,3.5,14.7,11.3,12.7,1.6,1.4,28.1,3.1,,,541,0.428835489833641
Jalen Suggs,Combo G,Fr,1.0,6-4,Gonzaga,WCC,30,67.5,28.9333,14.3,0.6,4.7333,5.3333,4.5333,2.93330006428957,1.54546071,1.9,0.3333,25.3,110.4,55.9,59.39,2021,72863,154,86,114,0.754,119,203,0.586,35,104,0.337,9.0,10.0,0.9,97.0,152.0,0.6382,21.0,49.0,0.4286,3.79923,4.13841,123.255,90.185,85.8642,209.261,4.30422,4.1787,8.48292,2.7,18.0,23.7,21.5,1.1,3.5,37.1,3.6,98.2,5.0,307,0.501628664495114
Jae'Sean Tate,Wing G,Fr,1.0,6-4,Ohio St.,B10,35,54.7,22.0286,8.8,1.8857,3.1143,5.0,0.3429,1.2,0.28575,0.8857,0.6,20.1,109.3,59.6,58.68,2015,38467,126,53,102,0.52,123,195,0.631,3,19,0.158,16.0,17.0,0.9412,105.0,149.0,0.7047,18.0,46.0,0.3913,2.00481,2.94609,113.788,93.2474,88.5857,154.787,1.29401,1.80914,3.10316,10.5,15.9,3.0,16.3,3.1,2.4,47.7,4.6,88.6,,214,0.588785046728972
Jae'Sean Tate,Wing G,So,1.0,6-4,Ohio St.,B10,28,57.3,29.0357,11.7143,1.9643,4.4286,6.3929,1.5,1.60710000496915,0.93335822,1.25,0.3214,21.4,106.6,54.8,54.78,2016,38467,135,44,85,0.518,121,219,0.553,14,40,0.35,5.0,7.0,0.7143,90.0,127.0,0.7087,31.0,92.0,0.337,2.35581,3.47869,111.615,97.0,94.9314,165.586,1.64942,2.62839,4.27781,7.7,16.1,11.5,15.1,1.2,2.5,32.8,4.2,88.6,,259,0.521235521235521
Jae'Sean Tate,Wing G,Jr,1.0,6-4,Ohio St.,B10,32,79.5,31.9062,14.3125,1.9375,4.4688,6.4062,2.0,2.2499999971875,0.88888889,1.0625,0.4688,23.5,106.0,55.9,56.65,2017,38467,182,86,150,0.573,174,297,0.586,8,36,0.222,11.0,14.0,0.7857,137.0,189.0,0.7249,36.0,107.0,0.3364,3.09346,3.63697,115.841,100.154,96.8131,201.337,2.26231,1.68753,3.94984,7.1,14.8,13.5,17.3,1.7,1.9,45.0,4.0,88.6,,333,0.546546546546547
